candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,latest_table_layer,latest_boundary_subtype,latest_matter_row_allowed,latest_promotion_status,latest_override_source,matter_gate_status,matter_gate_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP093A-0028,stable_matter_rows,"plus_single_write[p=2,g=1]",V4_1_SINGLE_WRITE,single_write,2,1,positive,2,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,30.00,zero_contact,route_contact,route_contact,0,30.00,30.41666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,3.802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,26.61458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0028|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=1|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0029,stable_matter_rows,"minus_single_write[p=2,g=1]",V4_1_SINGLE_WRITE,single_write,2,1,negative,2,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,36.0,zero_contact,route_contact,route_contact,0,36.0,36.50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.56250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,31.9375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0029|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=1|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0030,stable_matter_rows,"neutral_single_write[p=2,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,2,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,3.000,zero_contact,route_contact,route_contact,0,3.000,3.000,0.375,2.625,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0030|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=2|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0031,stable_matter_rows,"plus_single_write[p=3,g=1]",V4_1_SINGLE_WRITE,single_write,3,1,positive,3,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,45.00,zero_contact,route_contact,route_contact,0,45.00,45.93749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,5.742187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,40.19531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0031|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=1|q=positive:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0032,stable_matter_rows,"minus_single_write[p=3,g=1]",V4_1_SINGLE_WRITE,single_write,3,1,negative,3,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,54.0,zero_contact,route_contact,route_contact,0,54.0,55.12499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,6.890624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,48.23437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0032|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=1|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0033,stable_matter_rows,"neutral_single_write[p=3,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,3,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,4.500,zero_contact,route_contact,route_contact,0,4.500,4.500,0.5625,3.9375,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0033|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=3|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0034,stable_matter_rows,"plus_single_write[p=4,g=1]",V4_1_SINGLE_WRITE,single_write,4,1,positive,4,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,60.00,zero_contact,route_contact,route_contact,0,60.00,61.66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666668,7.708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,53.95833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333335,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0034|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=1|q=positive:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0035,stable_matter_rows,"minus_single_write[p=4,g=1]",V4_1_SINGLE_WRITE,single_write,4,1,negative,4,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,72.0,zero_contact,route_contact,route_contact,0,72.0,74.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,9.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,64.75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0035|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=1|q=negative:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0036,stable_matter_rows,"neutral_single_write[p=4,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,4,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,6.000,zero_contact,route_contact,route_contact,0,6.000,6.000,0.750,5.250,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0036|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=4|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0037,stable_matter_rows,"plus_single_write[p=6,g=1]",V4_1_SINGLE_WRITE,single_write,6,1,positive,6,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,90.00,zero_contact,route_contact,route_contact,0,90.00,93.75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003,11.71875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,82.03125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0037|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=1|q=positive:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0038,stable_matter_rows,"minus_single_write[p=6,g=1]",V4_1_SINGLE_WRITE,single_write,6,1,negative,6,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,108.0,zero_contact,route_contact,route_contact,0,108.0,112.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14.0625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,98.4375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0038|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=1|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0039,stable_matter_rows,"neutral_single_write[p=6,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,6,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,9.000,zero_contact,route_contact,route_contact,0,9.000,9.000,1.125,7.875,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0039|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=6|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0040,stable_matter_rows,"plus_single_write[p=8,g=1]",V4_1_SINGLE_WRITE,single_write,8,1,positive,8,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,120.00,zero_contact,route_contact,route_contact,0,120.00,126.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,15.83333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,110.8333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0040|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=1|q=positive:8,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0041,stable_matter_rows,"minus_single_write[p=8,g=1]",V4_1_SINGLE_WRITE,single_write,8,1,negative,8,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,144.0,zero_contact,route_contact,route_contact,0,144.0,152.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,19.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,133.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0041|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=1|q=negative:8,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0042,stable_matter_rows,"neutral_single_write[p=8,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,8,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,12.000,zero_contact,route_contact,route_contact,0,12.000,12.000,1.500,10.500,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0042|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=8|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0043,stable_matter_rows,"plus_single_write[p=9,g=1]",V4_1_SINGLE_WRITE,single_write,9,1,positive,9,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,135.00,zero_contact,route_contact,route_contact,0,135.00,143.437500,17.9296875,125.5078125,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0043|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=1|q=positive:9,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0044,stable_matter_rows,"minus_single_write[p=9,g=1]",V4_1_SINGLE_WRITE,single_write,9,1,negative,9,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,162.0,zero_contact,route_contact,route_contact,0,162.0,172.12500,21.515625,150.609375,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0044|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=1|q=negative:9,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0045,stable_matter_rows,"neutral_single_write[p=9,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,9,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,13.500,zero_contact,route_contact,route_contact,0,13.500,13.500,1.6875,11.8125,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0045|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=9|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0046,stable_matter_rows,"plus_single_write[p=12,g=1]",V4_1_SINGLE_WRITE,single_write,12,1,positive,12,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,180.00,zero_contact,route_contact,route_contact,0,180.00,194.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,24.37499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,170.6249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0046|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=1|q=positive:12,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0047,stable_matter_rows,"minus_single_write[p=12,g=1]",V4_1_SINGLE_WRITE,single_write,12,1,negative,12,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,216.0,zero_contact,route_contact,route_contact,0,216.0,233.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,29.24999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,204.7499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0047|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=1|q=negative:12,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0048,stable_matter_rows,"neutral_single_write[p=12,g=1]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,12,1,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,18.000,zero_contact,route_contact,route_contact,0,18.000,18.000,2.250,15.750,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0048|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=12|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0049,stable_matter_rows,"plus_single_write[p=1,g=2]",V4_1_SINGLE_WRITE,single_write,1,2,positive,1,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,180.00,zero_contact,route_contact,route_contact,0,180.00,181.2499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,22.65624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,158.5937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0049|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=2|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0050,stable_matter_rows,"minus_single_write[p=1,g=2]",V4_1_SINGLE_WRITE,single_write,1,2,negative,1,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,216.0,zero_contact,route_contact,route_contact,0,216.0,217.4999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,27.18749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,190.3124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0050|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=1|d=2|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0051,stable_matter_rows,"neutral_single_write[p=1,g=2]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,1,2,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,18.000,zero_contact,route_contact,route_contact,0,18.000,18.000,2.250,15.750,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0051|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=2|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0052,stable_matter_rows,"plus_single_write[p=2,g=2]",V4_1_SINGLE_WRITE,single_write,2,2,positive,2,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,360.00,zero_contact,route_contact,route_contact,0,360.00,365.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.6250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,319.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0052|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=2|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0053,stable_matter_rows,"minus_single_write[p=2,g=2]",V4_1_SINGLE_WRITE,single_write,2,2,negative,2,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,432.0,zero_contact,route_contact,route_contact,0,432.0,438.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,54.7500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,383.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0053|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=2|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0054,stable_matter_rows,"neutral_single_write[p=2,g=2]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,2,2,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,36.000,zero_contact,route_contact,route_contact,0,36.000,36.000,4.500,31.500,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0054|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=2|d=2|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0055,stable_matter_rows,"plus_single_write[p=3,g=2]",V4_1_SINGLE_WRITE,single_write,3,2,positive,3,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,540.00,zero_contact,route_contact,route_contact,0,540.00,551.2499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,68.90624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,482.3437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0055|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=2|q=positive:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
